Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
19.01.2009 18:20:00,966.51,3.67,279.54,1.29,84.4,7.95,6.71,1.24,4.33,6.94,1213.07,5.85,9.13,185.1
19.01.2009 18:30:00,966.51,3.7,279.57,1.34,84.5,7.97,6.73,1.23,4.34,6.96,1212.91,6.04,7.75,189.7
19.01.2009 18:40:00,966.53,3.78,279.65,1.45,84.7,8.01,6.79,1.23,4.38,7.02,1212.57,5.99,10.38,184.4
19.01.2009 18:50:00,966.54,3.89,279.76,1.5,84.3,8.07,6.81,1.27,4.39,7.04,1212.08,5.36,7.38,189.1
19.01.2009 19:00:00,966.66,3.9,279.76,1.51,84.3,8.08,6.81,1.27,4.39,7.05,1212.19,5.29,7.25,194.1
19.01.2009 19:10:00,966.76,3.9,279.75,1.52,84.4,8.08,6.82,1.26,4.4,7.05,1212.33,4.86,6.5,185.4
19.01.2009 19:20:00,966.81,3.82,279.67,1.48,84.6,8.03,6.8,1.24,4.38,7.03,1212.74,4.08,6.0,194.2
19.01.2009 19:30:00,966.89,3.77,279.61,1.5,85.0,8.01,6.81,1.2,4.39,7.04,1213.03,3.18,5.25,180.1
19.01.2009 19:40:00,966.81,3.84,279.68,1.56,85.0,8.04,6.84,1.21,4.41,7.07,1212.65,2.84,4.5,178.5
19.01.2009 19:50:00,966.64,3.87,279.73,1.55,84.8,8.06,6.84,1.23,4.41,7.07,1212.3,3.2,4.88,182.0
19.01.2009 20:00:00,966.45,3.7,279.57,1.47,85.3,7.96,6.79,1.17,4.38,7.03,1212.83,3.36,4.88,182.1
19.01.2009 20:10:00,966.19,3.53,279.43,1.45,86.2,7.87,6.79,1.09,4.38,7.02,1213.23,2.48,4.25,182.5
19.01.2009 20:20:00,966.36,3.5,279.38,1.49,86.6,7.86,6.8,1.05,4.39,7.04,1213.56,2.37,4.25,189.2
19.01.2009 20:30:00,966.52,3.57,279.44,1.54,86.5,7.89,6.83,1.07,4.4,7.06,1213.47,2.52,3.63,168.9
19.01.2009 20:40:00,966.53,3.63,279.49,1.59,86.5,7.92,6.85,1.07,4.42,7.09,1213.21,2.0,3.13,166.3
19.01.2009 20:50:00,966.48,3.76,279.63,1.72,86.5,8.0,6.92,1.08,4.47,7.16,1212.53,3.26,5.5,173.1
19.01.2009 21:00:00,966.52,4.01,279.89,1.94,86.3,8.14,7.03,1.12,4.54,7.27,1211.42,3.84,7.0,169.8
19.01.2009 21:10:00,966.48,4.17,280.04,1.98,85.6,8.23,7.05,1.19,4.55,7.29,1210.69,3.05,4.63,172.1
19.01.2009 21:20:00,966.49,4.11,279.99,1.94,85.7,8.2,7.03,1.17,4.54,7.27,1210.96,3.16,4.38,168.8
19.01.2009 21:30:00,966.54,4.04,279.91,1.96,86.3,8.16,7.04,1.12,4.54,7.28,1211.34,2.99,4.38,159.8
19.01.2009 21:40:00,966.67,4.11,279.97,2.04,86.3,8.2,7.08,1.12,4.57,7.32,1211.14,2.36,4.25,174.1
19.01.2009 21:50:00,966.71,4.27,280.13,2.11,85.8,8.29,7.12,1.18,4.59,7.36,1210.49,2.49,3.88,146.4
19.01.2009 22:00:00,966.56,4.27,280.14,2.11,85.8,8.29,7.12,1.18,4.59,7.36,1210.3,1.88,3.38,132.8
19.01.2009 22:10:00,966.53,4.18,280.06,2.14,86.5,8.24,7.13,1.11,4.6,7.38,1210.64,1.66,3.38,114.1
19.01.2009 22:20:00,966.53,4.12,279.99,2.17,87.1,8.2,7.15,1.06,4.61,7.39,1210.92,1.51,2.75,126.5
19.01.2009 22:30:00,966.64,4.04,279.91,2.15,87.4,8.16,7.13,1.03,4.6,7.38,1211.39,1.62,2.88,134.5
19.01.2009 22:40:00,966.52,4.02,279.89,2.11,87.3,8.15,7.11,1.03,4.59,7.36,1211.34,1.43,2.5,140.7
19.01.2009 22:50:00,966.56,3.92,279.78,2.04,87.5,8.09,7.08,1.01,4.57,7.32,1211.87,0.91,1.88,143.8
19.01.2009 23:00:00,966.36,3.9,279.79,2.09,87.9,8.08,7.1,0.98,4.58,7.35,1211.67,1.21,2.63,155.2
19.01.2009 23:10:00,966.33,3.88,279.76,2.09,88.1,8.07,7.11,0.96,4.59,7.35,1211.74,0.86,2.5,198.3
19.01.2009 23:20:00,966.22,3.88,279.78,2.18,88.6,8.07,7.15,0.92,4.62,7.4,1211.55,1.15,3.38,147.0
19.01.2009 23:30:00,965.95,4.17,280.09,2.37,88.0,8.23,7.25,0.99,4.68,7.5,1209.92,2.14,3.13,151.0
19.01.2009 23:40:00,966.04,4.13,280.04,2.21,87.3,8.21,7.17,1.04,4.63,7.42,1210.26,1.89,2.88,163.3
19.01.2009 23:50:00,965.94,3.99,279.91,2.14,87.7,8.13,7.13,1.0,4.6,7.38,1210.74,0.96,2.0,175.3
20.01.2009 00:00:00,966.01,4.08,280.0,2.33,88.3,8.19,7.23,0.96,4.67,7.48,1210.37,1.24,2.5,28.72
20.01.2009 00:10:00,965.89,4.36,280.28,2.42,87.2,8.34,7.28,1.07,4.7,7.53,1209.02,0.89,2.0,48.54
20.01.2009 00:20:00,965.75,4.29,280.23,2.2,86.2,8.31,7.16,1.15,4.62,7.41,1209.16,0.97,1.5,222.2
20.01.2009 00:30:00,965.61,4.17,280.12,2.21,87.0,8.23,7.16,1.07,4.63,7.42,1209.54,1.9,3.0,218.3
20.01.2009 00:40:00,965.5,4.24,280.2,2.27,86.9,8.28,7.19,1.08,4.65,7.45,1209.05,2.38,3.25,210.2
20.01.2009 00:50:00,965.5,4.35,280.31,2.3,86.5,8.34,7.21,1.13,4.66,7.47,1208.58,1.62,2.75,213.3
20.01.2009 01:00:00,965.4,4.47,280.44,2.34,86.0,8.41,7.23,1.18,4.67,7.49,1207.92,1.95,2.75,202.2
20.01.2009 01:10:00,965.33,4.48,280.46,2.22,85.2,8.42,7.17,1.25,4.63,7.43,1207.8,2.28,3.88,200.3
20.01.2009 01:20:00,965.27,4.34,280.31,2.14,85.6,8.33,7.13,1.2,4.61,7.39,1208.39,1.13,1.75,211.2
20.01.2009 01:30:00,965.71,4.51,280.45,2.31,85.6,8.43,7.22,1.21,4.66,7.47,1208.16,1.69,2.38,211.0
20.01.2009 01:40:00,965.68,4.77,280.72,2.39,84.5,8.59,7.26,1.33,4.69,7.52,1206.96,0.9,1.5,186.5
20.01.2009 01:50:00,965.52,4.93,280.89,2.38,83.5,8.68,7.25,1.43,4.68,7.51,1206.08,0.85,1.5,155.8
20.01.2009 02:00:00,965.56,5.07,281.03,2.38,82.7,8.77,7.25,1.52,4.69,7.51,1205.51,1.04,2.25,178.7
20.01.2009 02:10:00,965.66,5.56,281.52,2.51,80.7,9.07,7.32,1.75,4.73,7.58,1203.5,1.73,2.63,189.1
20.01.2009 02:20:00,965.78,5.96,281.92,2.5,78.4,9.33,7.32,2.02,4.73,7.58,1201.9,2.65,3.75,207.5
20.01.2009 02:30:00,965.78,6.33,282.28,2.51,76.5,9.57,7.32,2.25,4.73,7.58,1200.33,4.56,6.38,214.0
20.01.2009 02:40:00,965.92,6.47,282.42,2.45,75.4,9.67,7.29,2.38,4.71,7.55,1199.91,4.82,6.88,213.8
20.01.2009 02:50:00,966.17,6.58,282.51,2.41,74.6,9.74,7.27,2.47,4.69,7.52,1199.74,5.16,7.5,209.1
20.01.2009 03:00:00,965.99,6.68,282.63,2.39,74.0,9.81,7.26,2.55,4.69,7.52,1199.09,5.69,10.63,206.5
20.01.2009 03:10:00,965.95,6.8,282.75,2.4,73.4,9.89,7.26,2.63,4.69,7.52,1198.52,6.44,8.5,210.0
20.01.2009 03:20:00,965.9,6.67,282.62,2.35,73.8,9.8,7.24,2.57,4.67,7.49,1199.03,5.28,8.13,212.8
20.01.2009 03:30:00,965.82,6.49,282.44,2.3,74.5,9.68,7.21,2.47,4.66,7.47,1199.74,4.53,7.38,216.4
20.01.2009 03:40:00,965.94,6.34,282.28,2.23,74.9,9.58,7.17,2.4,4.63,7.43,1200.55,5.32,8.63,212.6
20.01.2009 03:50:00,966.08,6.3,282.23,2.21,75.0,9.56,7.17,2.39,4.63,7.42,1200.88,6.71,9.88,209.6
20.01.2009 04:00:00,966.18,6.24,282.16,2.14,74.9,9.52,7.13,2.39,4.6,7.38,1201.29,5.69,9.0,210.3
20.01.2009 04:10:00,966.29,6.13,282.04,2.06,75.1,9.44,7.09,2.35,4.58,7.34,1201.92,5.22,7.63,210.3
20.01.2009 04:20:00,966.36,6.1,282.01,1.98,74.8,9.43,7.05,2.38,4.55,7.3,1202.14,6.0,9.0,211.9
20.01.2009 04:30:00,966.66,6.06,281.94,1.98,75.0,9.4,7.05,2.35,4.55,7.29,1202.69,6.63,8.63,212.8
20.01.2009 04:40:00,966.91,6.02,281.88,1.88,74.7,9.37,7.0,2.37,4.52,7.24,1203.22,5.54,9.75,212.9
20.01.2009 04:50:00,967.1,5.95,281.79,1.76,74.4,9.33,6.94,2.39,4.47,7.17,1203.78,4.13,6.25,210.9
20.01.2009 05:00:00,967.17,5.94,281.78,1.56,73.4,9.32,6.84,2.48,4.41,7.07,1203.95,5.48,7.63,209.9
20.01.2009 05:10:00,967.36,5.95,281.77,1.4,72.5,9.32,6.76,2.56,4.36,6.99,1204.19,5.28,8.25,213.3
20.01.2009 05:20:00,967.64,5.84,281.64,1.24,72.2,9.25,6.68,2.57,4.31,6.9,1205.05,5.17,8.5,212.0
20.01.2009 05:30:00,967.85,5.72,281.5,1.11,72.1,9.18,6.62,2.56,4.26,6.84,1205.85,3.55,6.38,219.4
20.01.2009 05:40:00,967.88,5.59,281.36,0.99,72.2,9.09,6.56,2.53,4.23,6.78,1206.5,3.21,6.38,230.3
20.01.2009 05:50:00,968.1,5.47,281.23,0.92,72.4,9.02,6.53,2.49,4.21,6.75,1207.28,3.58,5.5,239.2
20.01.2009 06:00:00,968.16,5.33,281.08,0.92,73.1,8.93,6.53,2.4,4.21,6.74,1207.98,2.95,5.0,224.7
20.01.2009 06:10:00,968.12,5.26,281.01,0.94,73.6,8.89,6.54,2.35,4.21,6.76,1208.25,3.72,5.38,232.8
20.01.2009 06:20:00,968.22,5.07,280.81,0.9,74.3,8.77,6.52,2.25,4.2,6.73,1209.17,4.12,5.63,221.0
20.01.2009 06:30:00,968.0,4.89,280.65,0.79,74.7,8.66,6.47,2.19,4.17,6.68,1209.71,2.8,4.13,218.2
20.01.2009 06:40:00,967.99,4.72,280.48,0.74,75.3,8.56,6.45,2.11,4.15,6.66,1210.45,2.52,3.25,217.1
20.01.2009 06:50:00,968.2,4.71,280.45,0.69,75.1,8.55,6.42,2.13,4.14,6.63,1210.79,2.39,3.13,208.0
20.01.2009 07:00:00,968.32,4.74,280.47,0.68,74.9,8.57,6.42,2.15,4.13,6.63,1210.82,1.86,2.63,205.9
20.01.2009 07:10:00,968.49,4.73,280.44,0.65,74.8,8.56,6.41,2.16,4.12,6.61,1211.07,1.08,2.0,199.9
20.01.2009 07:20:00,968.85,4.66,280.34,0.66,75.2,8.52,6.41,2.11,4.12,6.61,1211.83,1.24,2.0,220.8
20.01.2009 07:30:00,969.03,4.7,280.37,0.68,75.1,8.55,6.42,2.13,4.13,6.62,1211.85,1.62,2.38,213.8
20.01.2009 07:40:00,969.1,4.7,280.37,0.67,75.0,8.55,6.41,2.14,4.13,6.62,1211.94,1.99,2.5,210.4
20.01.2009 07:50:00,969.19,4.65,280.31,0.63,75.1,8.52,6.4,2.12,4.12,6.6,1212.29,1.41,2.0,212.6
20.01.2009 08:00:00,969.3,4.64,280.29,0.62,75.1,8.51,6.39,2.12,4.11,6.59,1212.48,1.28,1.88,231.3
20.01.2009 08:10:00,969.08,4.62,280.29,0.64,75.3,8.5,6.4,2.1,4.12,6.6,1212.28,0.95,2.25,190.3
20.01.2009 08:20:00,969.06,4.37,280.03,0.56,76.2,8.35,6.36,1.99,4.09,6.56,1213.39,2.29,3.5,194.5
20.01.2009 08:30:00,969.4,3.96,279.6,0.53,78.2,8.12,6.35,1.77,4.08,6.55,1215.58,4.01,5.0,197.5
20.01.2009 08:40:00,969.83,3.9,279.5,0.59,78.9,8.08,6.38,1.7,4.1,6.57,1216.38,3.27,5.0,194.1
20.01.2009 08:50:00,970.16,3.84,279.41,0.62,79.4,8.05,6.39,1.66,4.11,6.59,1217.05,2.63,3.88,184.2
20.01.2009 09:00:00,970.14,3.75,279.32,0.63,80.0,7.99,6.39,1.6,4.11,6.59,1217.44,1.9,2.63,183.4
20.01.2009 09:10:00,970.27,3.67,279.23,0.56,80.0,7.95,6.36,1.59,4.09,6.55,1217.95,2.23,3.25,184.4
20.01.2009 09:20:00,970.31,3.61,279.17,0.45,79.7,7.92,6.31,1.61,4.05,6.5,1218.28,2.6,3.63,187.0
20.01.2009 09:30:00,970.48,3.59,279.13,0.3,79.0,7.9,6.24,1.66,4.01,6.43,1218.64,3.04,4.38,199.6
20.01.2009 09:40:00,970.42,3.7,279.25,0.22,77.9,7.97,6.21,1.76,3.99,6.39,1218.09,2.79,3.38,208.7
20.01.2009 09:50:00,970.3,4.0,279.56,0.15,75.9,8.14,6.17,1.96,3.97,6.36,1216.64,2.29,3.13,211.0
20.01.2009 10:00:00,970.1,4.13,279.71,0.12,75.0,8.21,6.16,2.05,3.96,6.35,1215.81,2.31,2.88,204.3
20.01.2009 10:10:00,970.42,4.01,279.56,0.09,75.5,8.14,6.15,2.0,3.95,6.34,1216.74,2.34,3.13,210.6
20.01.2009 10:20:00,971.23,3.77,279.25,0.13,77.0,8.01,6.17,1.84,3.96,6.35,1218.81,1.23,2.13,202.2
20.01.2009 10:30:00,971.79,3.92,279.35,0.32,77.3,8.09,6.25,1.84,4.01,6.43,1218.83,1.3,2.88,184.1
20.01.2009 10:40:00,971.8,4.09,279.52,0.42,76.9,8.19,6.3,1.89,4.04,6.48,1218.08,1.5,2.63,181.8
20.01.2009 10:50:00,971.6,4.08,279.53,0.46,77.2,8.18,6.32,1.87,4.05,6.5,1217.84,1.98,2.63,186.1
20.01.2009 11:00:00,971.72,3.94,279.38,0.43,77.8,8.1,6.3,1.8,4.04,6.49,1218.64,1.93,2.88,192.1
20.01.2009 11:10:00,971.79,4.05,279.49,0.52,77.7,8.17,6.35,1.82,4.07,6.53,1218.2,0.61,1.13,130.2
20.01.2009 11:20:00,971.93,3.94,279.37,0.59,78.7,8.1,6.38,1.73,4.09,6.56,1218.84,1.24,1.88,350.6
20.01.2009 11:30:00,972.08,3.86,279.27,0.62,79.3,8.06,6.39,1.67,4.1,6.57,1219.37,1.27,2.75,162.0
20.01.2009 11:40:00,971.85,3.86,279.29,0.57,79.0,8.06,6.37,1.69,4.08,6.55,1219.09,1.83,3.13,215.2
20.01.2009 11:50:00,972.07,3.88,279.3,0.52,78.6,8.07,6.34,1.73,4.07,6.53,1219.29,0.62,1.63,247.7
20.01.2009 12:00:00,972.14,4.25,279.66,0.37,75.8,8.28,6.28,2.0,4.02,6.46,1217.82,1.14,2.75,298.5
20.01.2009 12:10:00,971.81,4.49,279.93,0.2,73.6,8.42,6.2,2.22,3.98,6.38,1216.38,1.95,3.13,232.8
20.01.2009 12:20:00,971.59,4.35,279.8,0.29,74.8,8.34,6.24,2.1,4.0,6.42,1216.69,0.96,1.88,229.9
20.01.2009 12:30:00,971.51,4.35,279.81,0.18,74.2,8.34,6.19,2.15,3.97,6.37,1216.62,1.84,2.75,237.5
20.01.2009 12:40:00,971.83,4.4,279.84,0.25,74.3,8.37,6.22,2.15,3.99,6.4,1216.76,0.85,1.63,175.2
20.01.2009 12:50:00,971.62,4.62,280.08,0.28,73.3,8.5,6.23,2.27,4.0,6.41,1215.53,0.92,1.63,208.0
20.01.2009 13:00:00,971.77,4.5,279.95,0.18,73.4,8.43,6.19,2.24,3.97,6.37,1216.26,1.54,2.0,214.3
20.01.2009 13:10:00,972.16,4.33,279.74,0.21,74.5,8.33,6.2,2.12,3.98,6.38,1217.52,2.05,3.0,224.9
20.01.2009 13:20:00,972.51,4.27,279.65,0.23,74.9,8.29,6.21,2.08,3.98,6.39,1218.2,2.17,3.13,218.8
20.01.2009 13:30:00,972.64,4.23,279.6,0.2,74.9,8.27,6.2,2.08,3.97,6.37,1218.53,2.25,3.5,212.9
20.01.2009 13:40:00,972.54,4.29,279.67,0.22,74.7,8.31,6.21,2.1,3.98,6.38,1218.14,1.12,1.88,229.5
20.01.2009 13:50:00,972.5,4.38,279.76,0.21,74.2,8.36,6.2,2.16,3.98,6.38,1217.7,1.02,2.25,251.2
20.01.2009 14:00:00,972.63,4.52,279.89,0.22,73.5,8.44,6.2,2.24,3.98,6.38,1217.25,0.67,1.38,225.8
20.01.2009 14:10:00,972.67,4.52,279.89,0.17,73.3,8.44,6.18,2.25,3.96,6.36,1217.34,1.84,2.88,208.1
20.01.2009 14:20:00,972.82,4.32,279.68,0.11,74.0,8.32,6.16,2.16,3.95,6.33,1218.4,1.44,2.63,204.4
20.01.2009 14:30:00,972.91,4.26,279.61,-0.04,73.5,8.29,6.09,2.2,3.9,6.26,1218.82,2.08,2.63,207.7
20.01.2009 14:40:00,972.95,4.22,279.56,-0.12,73.3,8.26,6.06,2.21,3.88,6.22,1219.07,1.55,2.5,223.8
20.01.2009 14:50:00,973.11,4.21,279.54,-0.18,73.0,8.26,6.03,2.23,3.86,6.2,1219.29,1.23,2.13,212.8
20.01.2009 15:00:00,973.14,4.23,279.55,-0.26,72.5,8.27,5.99,2.27,3.84,6.16,1219.29,1.4,2.0,220.2
20.01.2009 15:10:00,973.03,4.17,279.5,-0.33,72.4,8.23,5.96,2.27,3.82,6.13,1219.43,0.89,1.5,229.2
20.01.2009 15:20:00,973.18,4.17,279.49,-0.48,71.6,8.23,5.9,2.34,3.78,6.06,1219.65,0.93,1.5,217.2
20.01.2009 15:30:00,973.38,4.13,279.44,-0.46,71.9,8.21,5.91,2.31,3.78,6.07,1220.05,1.43,1.75,207.4
20.01.2009 15:40:00,973.66,3.96,279.24,-0.27,73.8,8.11,5.99,2.13,3.83,6.15,1221.13,1.73,2.5,194.1
20.01.2009 15:50:00,973.77,3.7,278.97,-0.52,73.8,7.96,5.88,2.09,3.76,6.04,1222.47,2.52,3.13,202.4
20.01.2009 16:00:00,973.86,3.57,278.83,-0.67,73.7,7.89,5.82,2.08,3.72,5.97,1223.19,2.37,2.75,205.4
20.01.2009 16:10:00,973.81,3.5,278.77,-0.79,73.4,7.85,5.77,2.09,3.69,5.92,1223.44,2.02,2.5,207.1
20.01.2009 16:20:00,974.01,3.49,278.74,-0.78,73.5,7.85,5.77,2.08,3.69,5.92,1223.76,1.59,2.0,208.3
20.01.2009 16:30:00,973.95,3.35,278.6,-0.9,73.6,7.77,5.72,2.05,3.66,5.87,1224.32,1.95,2.38,211.1
20.01.2009 16:40:00,973.89,3.17,278.42,-0.96,74.2,7.67,5.69,1.98,3.64,5.84,1225.06,1.19,2.13,226.5
20.01.2009 16:50:00,973.89,3.01,278.26,-1.06,74.5,7.58,5.65,1.93,3.62,5.8,1225.79,1.87,3.25,235.2
20.01.2009 17:00:00,973.99,2.9,278.14,-1.15,74.6,7.52,5.61,1.91,3.59,5.76,1226.42,1.42,2.25,212.2
20.01.2009 17:10:00,974.08,2.7,277.94,-1.27,75.0,7.42,5.57,1.86,3.56,5.71,1227.42,1.29,1.88,212.0
20.01.2009 17:20:00,974.18,2.47,277.7,-1.36,75.7,7.3,5.53,1.77,3.54,5.67,1228.58,1.37,1.88,219.6
20.01.2009 17:30:00,974.16,2.47,277.7,-1.44,75.3,7.3,5.5,1.8,3.52,5.64,1228.6,2.16,2.63,218.4
20.01.2009 17:40:00,974.23,2.32,277.54,-1.53,75.6,7.22,5.46,1.76,3.49,5.6,1229.38,1.4,2.38,219.8
20.01.2009 17:50:00,974.36,1.91,277.12,-1.64,77.2,7.01,5.41,1.6,3.46,5.56,1231.38,0.49,1.0,178.2
20.01.2009 18:00:00,974.51,1.57,276.76,-1.73,78.6,6.84,5.38,1.46,3.44,5.52,1233.13,0.69,1.38,200.5
20.01.2009 18:10:00,974.64,1.4,276.58,-1.74,79.5,6.76,5.37,1.39,3.44,5.51,1234.06,1.99,2.5,225.3
20.01.2009 18:20:00,974.63,1.39,276.58,-1.67,80.0,6.76,5.4,1.35,3.46,5.55,1234.06,1.73,2.25,220.3
20.01.2009 18:30:00,974.74,1.38,276.55,-1.78,79.4,6.75,5.36,1.39,3.43,5.5,1234.28,1.18,2.13,201.8
20.01.2009 18:40:00,974.73,1.37,276.54,-1.71,79.9,6.74,5.39,1.36,3.45,5.53,1234.31,2.11,3.0,211.7
20.01.2009 18:50:00,974.99,1.07,276.23,-1.94,80.2,6.6,5.3,1.31,3.39,5.43,1235.99,1.12,2.25,187.7
20.01.2009 19:00:00,975.08,0.68,275.83,-1.97,82.3,6.42,5.28,1.14,3.38,5.42,1237.88,1.07,2.13,207.4
20.01.2009 19:10:00,975.12,0.39,275.52,-2.04,83.7,6.28,5.26,1.02,3.36,5.39,1239.28,1.84,2.5,202.8
20.01.2009 19:20:00,975.12,0.12,275.26,-2.1,84.9,6.16,5.23,0.93,3.34,5.37,1240.49,1.66,2.75,218.5
20.01.2009 19:30:00,975.12,0.03,275.17,-2.11,85.4,6.12,5.23,0.89,3.34,5.36,1240.91,1.04,2.25,205.7
20.01.2009 19:40:00,975.25,-0.2,274.92,-2.26,85.9,6.02,5.17,0.85,3.3,5.3,1242.17,0.9,1.88,199.2
20.01.2009 19:50:00,975.36,-0.32,274.79,-2.23,86.9,5.97,5.18,0.78,3.31,5.32,1242.84,1.25,1.88,201.7
20.01.2009 20:00:00,975.5,-0.45,274.65,-2.29,87.3,5.91,5.16,0.75,3.3,5.29,1243.6,1.62,2.38,205.6
20.01.2009 20:10:00,975.68,-0.46,274.63,-2.18,88.1,5.91,5.2,0.7,3.32,5.33,1243.87,2.27,3.25,211.4
20.01.2009 20:20:00,975.74,-0.6,274.48,-2.33,88.0,5.84,5.14,0.7,3.29,5.27,1244.62,1.69,2.5,201.0
20.01.2009 20:30:00,975.82,-0.86,274.22,-2.43,89.0,5.74,5.11,0.63,3.26,5.23,1245.9,1.33,2.0,209.0
20.01.2009 20:40:00,975.86,-0.92,274.15,-2.35,90.0,5.71,5.14,0.57,3.28,5.27,1246.24,0.67,1.25,232.3
20.01.2009 20:50:00,975.94,-0.91,274.15,-2.22,90.8,5.71,5.19,0.53,3.31,5.32,1246.27,1.04,1.63,229.8
20.01.2009 21:00:00,976.05,-0.83,274.22,-2.11,91.0,5.75,5.23,0.52,3.34,5.36,1246.03,0.72,1.25,223.8
20.01.2009 21:10:00,976.22,-0.85,274.2,-2.14,90.9,5.74,5.22,0.52,3.33,5.35,1246.31,0.85,1.5,192.1
20.01.2009 21:20:00,976.38,-1.07,273.96,-2.4,90.6,5.65,5.12,0.53,3.27,5.24,1247.58,1.04,1.63,202.8
20.01.2009 21:30:00,976.55,-1.36,273.65,-2.68,90.7,5.53,5.01,0.51,3.2,5.13,1249.2,1.15,1.75,199.9
20.01.2009 21:40:00,976.48,-1.61,273.41,-2.82,91.4,5.43,4.96,0.47,3.17,5.08,1250.27,0.33,0.88,187.1
20.01.2009 21:50:00,976.47,-1.54,273.47,-2.68,91.9,5.45,5.01,0.44,3.2,5.13,1249.93,0.13,0.88,170.4
20.01.2009 22:00:00,976.58,-1.71,273.3,-2.87,91.7,5.39,4.94,0.45,3.15,5.06,1250.87,0.15,0.5,65.09
20.01.2009 22:10:00,976.71,-1.92,273.08,-3.02,92.1,5.31,4.89,0.42,3.12,5.0,1252.02,0.18,0.75,163.6
20.01.2009 22:20:00,976.83,-2.13,272.85,-3.18,92.5,5.22,4.83,0.39,3.08,4.94,1253.2,0.57,1.13,217.4
20.01.2009 22:30:00,976.73,-2.28,272.71,-3.24,93.1,5.16,4.81,0.36,3.07,4.92,1253.77,0.59,1.5,214.0
20.01.2009 22:40:00,976.88,-2.54,272.44,-3.47,93.3,5.06,4.72,0.34,3.01,4.84,1255.21,1.13,1.63,211.1
20.01.2009 22:50:00,977.08,-2.67,272.29,-3.48,94.1,5.02,4.72,0.3,3.01,4.83,1256.05,1.07,1.75,206.5
20.01.2009 23:00:00,977.13,-2.66,272.29,-3.43,94.4,5.02,4.74,0.28,3.02,4.85,1256.09,0.91,1.13,202.5
20.01.2009 23:10:00,977.21,-2.77,272.18,-3.51,94.6,4.98,4.71,0.27,3.0,4.82,1256.72,1.28,1.75,204.8
20.01.2009 23:20:00,977.2,-2.69,272.26,-3.38,95.0,5.01,4.76,0.25,3.03,4.87,1256.31,0.7,1.63,220.8
20.01.2009 23:30:00,977.15,-2.57,272.38,-3.23,95.2,5.05,4.81,0.24,3.07,4.92,1255.66,0.47,1.0,187.5
20.01.2009 23:40:00,977.27,-2.55,272.4,-3.2,95.2,5.06,4.82,0.24,3.07,4.93,1255.7,0.85,1.75,207.1
20.01.2009 23:50:00,977.35,-2.82,272.12,-3.5,95.0,4.96,4.71,0.25,3.0,4.82,1257.12,1.58,2.0,190.3
21.01.2009 00:00:00,977.43,-2.96,271.97,-3.61,95.3,4.91,4.68,0.23,2.98,4.78,1257.91,1.27,2.25,177.9
21.01.2009 00:10:00,977.48,-3.06,271.87,-3.68,95.4,4.87,4.65,0.22,2.96,4.76,1258.41,0.54,1.88,143.2
21.01.2009 00:20:00,977.44,-3.09,271.84,-3.68,95.6,4.86,4.65,0.21,2.96,4.76,1258.5,0.42,1.0,34.89
21.01.2009 00:30:00,977.49,-2.93,271.99,-3.48,96.0,4.92,4.72,0.2,3.01,4.83,1257.81,0.38,0.75,154.0
21.01.2009 00:40:00,977.51,-3.0,271.92,-3.58,95.8,4.89,4.69,0.21,2.99,4.79,1258.2,0.26,0.63,174.2
21.01.2009 00:50:00,977.62,-2.9,272.01,-3.42,96.2,4.93,4.74,0.19,3.02,4.85,1257.84,0.48,0.75,147.5
21.01.2009 01:00:00,977.65,-2.91,272.0,-3.45,96.0,4.93,4.73,0.2,3.01,4.84,1257.92,0.9,1.5,208.1
21.01.2009 01:10:00,977.65,-2.9,272.01,-3.43,96.1,4.93,4.74,0.19,3.02,4.85,1257.87,0.81,1.13,180.8
21.01.2009 01:20:00,977.64,-2.96,271.95,-3.51,96.0,4.91,4.71,0.2,3.0,4.82,1258.17,0.35,1.38,157.9
21.01.2009 01:30:00,977.64,-2.94,271.98,-3.47,96.1,4.92,4.73,0.19,3.01,4.83,1258.02,0.42,1.13,200.5
21.01.2009 01:40:00,977.67,-2.98,271.93,-3.52,96.0,4.9,4.71,0.2,3.0,4.81,1258.27,0.31,0.5,197.5
21.01.2009 01:50:00,977.72,-3.05,271.86,-3.58,96.1,4.88,4.69,0.19,2.99,4.79,1258.67,0.38,0.75,201.9
21.01.2009 02:00:00,977.75,-3.13,271.78,-3.66,96.1,4.85,4.66,0.19,2.97,4.76,1259.09,0.87,1.38,180.3
21.01.2009 02:10:00,977.77,-3.11,271.79,-3.62,96.2,4.85,4.67,0.18,2.98,4.78,1259.03,1.57,2.5,155.3
21.01.2009 02:20:00,977.81,-3.21,271.69,-3.72,96.2,4.82,4.63,0.18,2.95,4.74,1259.56,1.49,2.63,161.2
21.01.2009 02:30:00,977.87,-3.3,271.59,-3.8,96.3,4.79,4.61,0.18,2.94,4.71,1260.07,1.87,2.75,134.5
21.01.2009 02:40:00,978.0,-3.37,271.51,-3.84,96.5,4.76,4.59,0.17,2.93,4.7,1260.59,1.41,2.38,143.5
21.01.2009 02:50:00,978.09,-3.31,271.57,-3.76,96.7,4.78,4.62,0.16,2.95,4.73,1260.4,1.04,2.38,111.2
